Datetime Beginning UTC,Datetime Beginning EPT,Pnode ID,Pnode Name,Voltage,Equipment,Type,Zone,System Energy Price RT,Total LMP RT,Congestion Price RT,Marginal Loss Price RT,Row Is Current,Version Number
2024-08-02T04:00:00,2024-08-02T00:00:00,48968,NPHILADE,13 KV,BUS1,LOAD,PECO,40.400000,36.310000,-5.340000,1.260000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48970,NESHAMIN,138 KV,BU2F,LOAD,PECO,40.400000,35.380000,-5.770000,0.760000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48971,NESHAMIN,138 KV,BU3F,LOAD,PECO,40.400000,35.380000,-5.770000,0.760000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48972,NEWLINVI,35 KV,BUSK,LOAD,PECO,40.400000,39.160000,-1.830000,0.600000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48973,NEWLINVI,230 KV,BUSD,LOAD,PECO,40.400000,39.140000,-1.830000,0.570000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48974,NOTTINGH,35 KV,BUSK,LOAD,PECO,40.400000,50.260000,8.780000,1.090000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48976,PACKER,69 KV,LD1,LOAD,PECO,40.400000,36.720000,-4.790000,1.110000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48977,PACKER,69 KV,LD2,LOAD,PECO,40.400000,36.720000,-4.790000,1.110000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48978,PARRISH,13 KV,2BUS,LOAD,PECO,40.400000,36.220000,-5.060000,0.890000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48979,PARRISH,13 KV,1BUS,LOAD,PECO,40.400000,36.220000,-5.060000,0.890000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48980,PARRISH,13 KV,3BUS,LOAD,PECO,40.400000,36.220000,-5.060000,0.890000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48981,PASSYUNK,13 KV,3BUS,LOAD,PECO,40.400000,36.610000,-4.790000,1.000000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48982,PASSYUNK,13 KV,6BUS,LOAD,PECO,40.400000,36.610000,-4.790000,1.000000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48984,PENCOYD,13 KV,1TR,LOAD,PECO,40.400000,36.110000,-5.300000,1.010000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48985,PENCOYD,13 KV,2TR,LOAD,PECO,40.400000,36.110000,-5.300000,1.010000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48986,PENCOYD,13 KV,3TR,LOAD,PECO,40.400000,36.110000,-5.300000,1.010000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48987,PENCOYD,13 KV,4TR,LOAD,PECO,40.400000,36.100000,-5.300000,1.000000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48988,PENN,69 KV,1BUS,LOAD,PECO,40.400000,36.660000,-4.770000,1.040000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48990,PERKIOME,35 KV,BU4K,LOAD,PECO,40.400000,34.350000,-6.300000,0.260000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48991,PERKIOME,35 KV,BU5K,LOAD,PECO,40.400000,34.350000,-6.300000,0.260000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48992,PERKIOME,35 KV,BU6K,LOAD,PECO,40.400000,34.350000,-6.300000,0.260000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48993,PLANEBRO,35 KV,1BUS,LOAD,PECO,40.400000,38.500000,-2.650000,0.750000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48994,PLANEBRO,35 KV,2BUS,LOAD,PECO,40.400000,38.490000,-2.650000,0.740000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,48995,PLANEBRO,35 KV,3BUS,LOAD,PECO,40.400000,38.500000,-2.650000,0.750000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49001,PULASKI,13 KV,LD 1TR,LOAD,PECO,40.400000,35.720000,-5.500000,0.820000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49002,PULASKI,13 KV,LD 3TR,LOAD,PECO,40.400000,35.720000,-5.500000,0.820000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49008,ROXBOROU,13 KV,4BUS,LOAD,PECO,40.400000,35.930000,-5.380000,0.920000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49009,ROXBOROU,13 KV,5BUS,LOAD,PECO,40.400000,35.930000,-5.380000,0.920000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49010,ROXBOROU,13 KV,6BUS,LOAD,PECO,40.400000,35.930000,-5.380000,0.920000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49011,SAVILLE,138 KV,7BUS,LOAD,PECO,40.400000,36.820000,-4.300000,0.730000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49012,SAVILLE,138 KV,9BUS,LOAD,PECO,40.400000,36.820000,-4.300000,0.730000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49017,SCOTTPAP,13 KV,NBUS,LOAD,PECO,40.400000,36.800000,-4.290000,0.690000,true,1
2024-08-02T04:00:00,2024-08-02T00:00:00,49021,TABOR,13 KV,DBU1,LOAD,PECO,40.400000,35.610000,-5.600000,0.810000,true,1
